Marital status,Application order,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,1,140,19,19,140,1,0,0,1,0,0,21,0,0,5,6,5,14.2,0,0,5,5,5,14.8,0,10.8,1.4,1.74,Graduate
1,1,1,1,133.1,38,37,108,0,0,0,1,0,1,20,0,0,6,8,6,12.125,0,0,6,7,6,14.4285714285714,0,16.2,0.3,-0.92,Graduate
1,1,1,1,132,1,19,122.9,1,0,0,1,0,0,20,0,0,7,7,7,13.8571428571429,0,0,7,7,7,13.2857142857143,0,11.1,0.6,2.02,Graduate
1,1,1,39,130,3,1,130,1,0,0,1,0,0,21,0,1,6,13,3,11.75,0,1,6,13,5,12.3333333333333,0,12.4,0.5,1.79,Enrolled
1,4,1,1,137,38,37,126,1,0,0,1,0,0,19,0,0,7,9,7,14.2833333333333,0,0,8,9,8,13.1255555555556,0,15.5,2.8,-4.06,Graduate
1,1,1,1,133.1,1,19,134,0,0,0,1,0,0,21,0,10,13,21,11,13.2727272727273,0,6,11,13,9,13,0,7.6,2.6,0.32,Graduate
1,1,1,1,143,38,19,134.3,1,1,0,1,0,0,19,0,0,6,6,6,14.6666666666667,0,0,6,7,6,15.1428571428571,0,8.9,1.4,3.51,Graduate
1,1,1,1,148,19,19,138.7,0,0,0,1,0,1,19,0,0,7,10,7,15.115,0,0,8,10,8,15.092,0,15.5,2.8,-4.06,Graduate
1,2,1,1,137,1,1,143.3,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
1,1,1,39,160,37,19,160,1,0,0,1,0,0,22,0,1,6,13,6,15,0,1,6,7,6,13.1428571428571,0,16.2,0.3,-0.92,Graduate
1,2,1,1,112,3,1,111,0,0,0,1,0,0,21,0,0,6,8,5,13.2,0,0,6,9,5,14.3333333333333,0,9.4,-0.8,-3.12,Graduate
1,4,1,1,133,37,37,128.5,1,0,0,1,0,1,18,0,0,6,14,2,11,0,0,6,14,3,10.3333333333333,0,7.6,2.6,0.32,Dropout
1,4,1,1,142,1,3,133,0,0,0,1,0,1,20,0,0,8,8,7,14.5657142857143,0,0,8,8,7,14.5657142857143,0,10.8,1.4,1.74,Graduate
1,2,1,1,123,34,37,114.6,1,0,1,0,0,0,18,0,0,5,8,3,12,0,0,5,6,4,10.75,0,7.6,2.6,0.32,Dropout
1,1,1,1,103,19,37,104.1,0,0,0,1,0,0,20,0,0,6,6,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,Dropout
1,4,1,1,140,1,1,127.6,1,0,0,1,0,0,23,0,0,7,7,6,13.7966666666667,0,0,8,11,7,13.775,0,12.4,0.5,1.79,Graduate
1,2,1,1,159,1,1,151,1,0,0,1,0,0,18,0,0,6,6,6,14.8333333333333,0,0,6,6,6,15.3333333333333,0,12.7,3.7,-1.7,Graduate
1,1,1,39,140,1,1,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.8333333333333,0,2,6,6,6,13.8333333333333,0,12.4,0.5,1.79,Graduate
1,1,1,1,148,38,37,137.8,1,0,0,1,0,1,18,0,0,8,8,7,14.9628571428571,0,0,8,8,7,14.9628571428571,0,10.8,1.4,1.74,Graduate
1,6,1,1,112,38,38,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12,0,0,5,8,5,11.2,0,11.1,0.6,2.02,Graduate
1,2,1,1,131,1,3,121.2,1,0,0,1,0,0,18,0,0,7,8,7,12.4,0,0,8,9,8,12.8,0,16.2,0.3,-0.92,Graduate
1,1,1,1,145,3,3,129.3,1,0,0,1,0,0,20,0,0,6,7,6,15.5714285714286,0,0,6,6,6,17.1666666666667,0,16.2,0.3,-0.92,Graduate
1,5,1,1,133.1,1,1,123,1,0,0,1,0,0,19,0,0,8,8,7,13.7142857142857,0,0,8,8,7,13.7142857142857,0,12.7,3.7,-1.7,Graduate
1,1,1,39,140,1,19,140,0,0,0,1,0,0,21,0,2,6,9,6,13.1428571428571,0,0,6,9,6,12.1666666666667,0,13.9,-0.3,0.79,Graduate
2,1,1,43,140,37,1,140,0,0,0,1,0,0,33,0,0,6,7,6,15,0,0,6,8,3,11,0,11.1,0.6,2.02,Graduate
1,1,1,1,150,12,2,144.6,0,0,1,0,0,0,24,0,0,5,6,1,13,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,1,1,1,120,1,38,118.3,0,0,0,1,0,1,20,0,8,11,12,11,12,0,6,11,14,11,12.75,0,13.9,-0.3,0.79,Graduate
1,1,1,1,156,19,38,153.6,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
1,4,1,1,167,1,1,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.1666666666667,0,0,6,6,6,14.1666666666667,0,15.5,2.8,-4.06,Graduate
1,1,0,6,133.1,34,34,100,0,0,1,1,0,0,29,0,1,6,9,4,12,0,1,6,13,2,10.5,0,7.6,2.6,0.32,Dropout
1,1,1,1,147,1,1,134.9,0,1,0,1,0,0,18,0,0,7,7,7,13.6428571428571,0,0,8,11,8,14.7727272727273,0,16.2,0.3,-0.92,Graduate
1,3,1,1,129,38,37,142,1,0,0,1,0,0,19,0,0,6,8,6,12.6666666666667,0,0,6,7,6,12.7142857142857,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,136,38,38,127.3,1,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,1,128,19,19,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,Graduate
1,1,1,1,140,19,19,138.6,0,0,0,1,0,1,19,0,0,7,9,6,14.25,0,0,8,11,8,13.0636363636364,0,16.2,0.3,-0.92,Graduate
1,1,1,1,141,37,19,133,0,0,0,1,0,0,20,0,6,14,22,12,12.1538461538462,0,5,12,18,10,12.9,0,10.8,1.4,1.74,Dropout
1,2,1,1,133,2,1,136.2,1,0,0,1,0,0,19,0,0,6,14,1,11.5,0,0,6,12,2,10.5,0,7.6,2.6,0.32,Enrolled
1,1,1,1,125,19,19,118,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.3333333333333,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,124,19,37,126.8,0,0,0,1,0,1,18,0,1,6,8,6,12,1,0,6,12,5,11.1428571428571,0,13.9,-0.3,0.79,Enrolled
1,6,1,1,140,19,38,128.5,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,140,3,1,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.3333333333333,0,0,6,9,3,12.6666666666667,0,9.4,-0.8,-3.12,Graduate
1,4,1,1,137,1,1,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.3333333333333,0,12.7,3.7,-1.7,Dropout
1,1,1,1,144,37,37,129.3,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Enrolled
1,6,1,1,138,4,19,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0,0,0,8,0,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,1,130,3,1,154.9,0,0,1,0,1,0,35,0,0,6,8,5,16.1666666666667,0,0,6,10,4,16,0,8.9,1.4,3.51,Dropout
1,1,1,1,142,19,38,127.3,0,0,0,1,1,0,18,0,0,5,10,3,11,0,0,5,6,3,11,1,16.2,0.3,-0.92,Enrolled
1,1,1,1,136,37,19,129,1,0,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate
1,2,1,1,133.1,38,19,98,1,0,0,1,1,1,19,0,0,6,8,4,12,0,0,6,8,6,12.2857142857143,0,15.5,2.8,-4.06,Enrolled
1,2,1,1,130,1,38,122,1,0,0,1,1,0,20,0,0,5,8,2,10.5,0,0,5,11,4,12.25,0,10.8,1.4,1.74,Enrolled
1,1,1,1,117,1,1,112.5,1,0,0,1,1,0,19,0,3,6,7,3,11.6666666666667,0,1,6,13,4,10.3333333333333,0,13.9,-0.3,0.79,Enrolled
1,3,1,1,136,38,38,127.3,1,0,0,1,1,0,19,0,0,5,8,3,11,0,0,5,7,2,10,0,12.7,3.7,-1.7,Dropout
1,2,1,1,133.1,1,1,100.5,0,0,0,1,1,0,24,0,0,7,18,0,0,0,0,7,13,0,0,1,11.1,0.6,2.02,Dropout
1,1,0,1,140,37,37,122,1,0,1,0,1,0,29,0,0,6,11,4,12.5,0,0,6,7,0,0,0,12.4,0.5,1.79,Dropout
1,1,1,1,150,38,3,140,0,0,0,1,1,0,24,0,0,7,11,7,11.2944444444444,0,0,8,22,2,12.6,0,15.5,2.8,-4.06,Graduate
1,2,1,1,121,19,38,116.1,1,0,0,1,1,0,19,0,0,6,8,5,11.2,0,0,6,11,4,12.5,0,15.5,2.8,-4.06,Graduate
2,1,1,3,120,19,19,130,1,0,0,1,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
1,2,1,1,143,1,1,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,Graduate
1,1,1,39,180,1,1,180,0,0,0,1,1,1,20,0,3,7,12,6,14.1428571428571,0,1,6,10,6,14.125,0,12.4,0.5,1.79,Enrolled
1,5,1,1,132,39,39,127.8,1,0,0,0,1,0,18,0,0,5,0,0,0,0,0,5,0,0,0,0,11.1,0.6,2.02,Dropout
1,1,1,1,130,37,19,130.8,0,0,0,1,1,0,22,0,0,5,5,0,0,0,0,5,9,3,13.3333333333333,2,16.2,0.3,-0.92,Enrolled
1,2,1,1,133.1,38,38,109,1,0,0,1,1,1,22,0,0,5,7,3,12.3333333333333,0,0,5,9,3,10.5714285714286,0,10.8,1.4,1.74,Enrolled
1,5,1,1,131,1,38,132.4,1,0,1,0,1,0,18,0,0,6,6,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
1,3,1,1,149,1,1,129.3,1,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,Graduate
1,1,1,1,124,37,37,125.4,1,0,0,1,1,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.1666666666667,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,126,38,19,130.2,0,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,8,3,12,0,10.8,1.4,1.74,Enrolled
1,1,1,1,140,19,38,132,0,0,0,1,1,0,19,0,0,6,10,5,11.5714285714286,0,0,6,10,3,13,0,16.2,0.3,-0.92,Dropout
1,1,1,39,170,19,19,170,1,0,1,1,1,0,21,0,0,6,7,6,15.2857142857143,0,0,6,6,6,15.1666666666667,0,12.4,0.5,1.79,Graduate
1,2,1,1,133,3,1,130.2,0,0,0,1,1,0,19,0,0,6,9,5,12.6,0,6,10,16,8,11,1,8.9,1.4,3.51,Enrolled
1,2,1,1,126,3,3,115.5,0,0,0,1,1,0,18,0,0,7,11,6,13.4333333333333,0,0,7,10,4,13.6,0,8.9,1.4,3.51,Graduate
1,2,1,1,129,19,19,127.6,1,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11,0,10.8,1.4,1.74,Dropout
1,1,1,43,140,19,1,140,0,0,0,1,1,0,25,0,0,6,6,6,14.6666666666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate
1,1,1,1,130,37,1,120.2,1,0,0,1,1,0,22,0,0,6,9,6,14.6666666666667,0,0,6,12,6,14.6666666666667,0,12.7,3.7,-1.7,Graduate
1,1,1,1,130,1,1,150,0,0,0,1,1,0,24,0,0,8,8,7,12.7428571428571,0,0,8,8,7,12.7428571428571,0,12.7,3.7,-1.7,Graduate
1,2,1,1,99,1,3,100,1,0,0,1,1,0,19,0,0,7,9,7,11.975,0,0,8,9,7,13.1285714285714,0,13.9,-0.3,0.79,Graduate
1,1,1,1,146,3,1,100,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.6666666666667,0,13.9,-0.3,0.79,Enrolled
1,1,1,1,129,38,37,128,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,2,1,1,132,19,19,128,1,0,0,1,1,1,19,0,0,8,8,7,14.9357142857143,0,0,8,8,7,14.9357142857143,0,10.8,1.4,1.74,Graduate
1,3,1,1,110,37,37,107.2,1,0,0,1,1,0,19,0,1,6,16,2,10.5,0,0,6,15,4,10,0,7.6,2.6,0.32,Dropout
1,1,1,1,116,3,3,110.1,1,0,0,1,1,0,19,0,0,6,9,5,13.3333333333333,0,0,6,6,5,13,0,12.4,0.5,1.79,Graduate
1,1,1,1,119,37,37,119,0,0,1,1,1,0,23,0,0,6,6,0,0,0,0,6,8,0,0,0,15.5,2.8,-4.06,Dropout
2,1,1,1,120,37,38,155.5,0,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14,0,12.7,3.7,-1.7,Dropout
1,1,1,1,117,1,1,118.4,0,0,0,1,1,0,19,0,0,6,6,6,11.8333333333333,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,Graduate
1,4,1,1,137,1,38,141.2,1,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,Graduate
1,1,1,1,124,3,3,119.1,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,1,151,1,3,111,0,0,0,1,1,0,28,0,0,5,9,2,10,0,0,5,9,0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,6,138.6,34,34,138.6,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.6666666666667,0,7.6,2.6,0.32,Dropout
1,2,1,1,118,19,19,121.2,0,0,0,1,1,1,18,0,0,6,12,3,10.6666666666667,0,0,6,9,4,12,0,15.5,2.8,-4.06,Enrolled
1,1,1,1,136,19,19,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Graduate
1,1,1,1,123,38,19,117.8,0,0,0,1,1,0,19,0,0,6,10,4,12.75,0,0,6,12,2,13,0,10.8,1.4,1.74,Enrolled
1,1,1,19,133.1,38,37,102.5,0,0,1,0,1,0,24,0,0,6,7,0,0,0,0,6,7,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,1,130,19,1,110,0,0,0,1,1,0,24,0,0,6,11,6,11.3333333333333,0,0,6,12,3,11.3333333333333,0,16.2,0.3,-0.92,Enrolled
1,1,1,12,133.1,38,19,138.3,1,0,1,0,1,0,25,0,0,6,6,0,0,0,0,6,6,0,0,0,8.9,1.4,3.51,Enrolled
1,1,1,1,150,3,1,122.3,0,0,0,1,1,0,28,0,0,6,10,6,13,0,0,6,8,5,12.2,0,13.9,-0.3,0.79,Graduate
2,1,0,1,130,37,37,127.8,0,0,0,1,1,0,37,0,0,5,7,4,10.75,0,0,5,7,3,11.3333333333333,0,7.6,2.6,0.32,Enrolled
1,1,1,1,128,1,38,100,0,0,0,1,1,0,19,0,0,5,8,5,12,0,0,5,12,2,10.5,0,13.9,-0.3,0.79,Enrolled
1,4,1,1,133,38,37,126.4,1,0,0,1,1,1,18,0,0,7,7,7,13.4628571428571,0,0,8,8,8,13.90625,0,11.1,0.6,2.02,Graduate
1,1,1,19,133.1,37,37,100,0,0,0,1,1,0,48,0,0,6,13,3,10,0,0,6,15,1,10,0,7.6,2.6,0.32,Dropout
1,4,1,1,129,37,37,117.1,1,0,0,1,1,0,21,0,0,6,6,6,12.3333333333333,0,0,6,7,6,13.6666666666667,0,8.9,1.4,3.51,Graduate
1,1,1,1,128,1,1,124.7,0,0,0,1,1,1,19,0,0,7,11,6,12.5285714285714,0,0,7,10,6,12.4166666666667,0,15.5,2.8,-4.06,Enrolled
1,2,1,1,136,19,1,124.1,0,0,0,1,1,1,21,0,0,8,8,0,0,8,0,8,8,0,0,8,9.4,-0.8,-3.12,Enrolled
1,1,1,1,130,37,12,129.4,1,0,1,0,1,0,23,0,0,5,6,0,0,0,0,5,7,0,0,0,13.9,-0.3,0.79,Dropout
1,1,1,1,141,1,1,138.9,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,4,13.25,1,10.8,1.4,1.74,Graduate
1,1,1,39,140,1,1,138.6,0,0,0,1,1,0,22,0,3,6,7,6,12.3333333333333,0,2,6,6,2,14,0,13.9,-0.3,0.79,Dropout
1,1,1,1,122,19,37,133.9,1,0,0,1,1,0,25,0,9,13,16,10,11.4545454545455,0,5,11,13,7,12.25,0,12.4,0.5,1.79,Dropout
1,1,1,40,140,5,3,140,0,0,1,1,1,0,27,0,8,13,13,8,13.5,2,5,11,12,5,14.4,0,11.1,0.6,2.02,Dropout
1,1,1,12,133.1,34,34,95.1,0,0,0,0,1,0,49,0,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,Dropout
1,1,0,1,120,19,37,128.2,0,0,0,0,1,0,31,0,0,5,5,2,11,0,0,5,0,0,0,0,12.7,3.7,-1.7,Dropout
1,1,1,1,133.1,37,37,121.5,0,0,0,1,1,0,54,0,0,6,9,6,13.7142857142857,0,0,6,13,5,14.3333333333333,0,16.2,0.3,-0.92,Dropout
1,1,1,40,120,38,37,120,1,0,1,0,1,0,25,0,18,21,26,21,12.3636363636364,0,12,16,21,12,12.25,1,11.1,0.6,2.02,Dropout
1,1,1,39,130,5,3,130,0,0,0,1,1,0,20,0,1,7,13,3,10.6666666666667,0,0,6,14,2,11.5,0,15.5,2.8,-4.06,Enrolled
1,1,1,3,120,4,4,120,0,0,0,1,1,0,28,0,0,6,9,2,12,0,0,6,10,3,12.6666666666667,0,12.7,3.7,-1.7,Dropout
2,1,0,19,133.1,37,37,107,0,0,0,1,1,0,41,0,1,7,7,7,12.8571428571429,0,0,6,6,6,13.1666666666667,0,12.7,3.7,-1.7,Graduate
1,2,1,1,122,1,19,116.1,0,0,0,1,1,1,19,0,0,6,10,6,13.125,0,0,6,9,6,12.7142857142857,0,11.1,0.6,2.02,Enrolled
1,1,1,1,123,1,1,114.4,0,0,0,1,1,0,22,0,0,5,6,0,0,0,0,5,8,2,11.5,0,15.5,2.8,-4.06,Dropout
1,1,1,1,178,2,1,157.7,0,0,0,1,1,0,34,0,0,6,13,2,13.5,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,1,130,38,38,150,0,0,1,0,1,0,28,0,5,11,14,11,15.0909090909091,0,5,10,11,10,15,0,11.1,0.6,2.02,Dropout
1,1,1,1,110,37,37,114.3,1,0,0,1,1,0,42,0,0,6,9,5,12.4,0,0,6,10,5,11.8,0,7.6,2.6,0.32,Enrolled
1,1,1,1,106,1,19,104.6,0,0,0,0,1,0,21,0,0,6,10,5,14,0,0,6,11,4,14.8,0,11.1,0.6,2.02,Enrolled
1,1,1,3,140,39,39,140,0,0,0,1,1,0,50,0,2,6,8,2,13.5,0,1,6,9,1,13,0,15.5,2.8,-4.06,Dropout
1,4,1,1,108,3,1,109.1,1,0,0,1,1,0,19,0,0,5,5,0,0,0,0,5,5,0,0,0,12.4,0.5,1.79,Dropout
1,1,1,1,120,3,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,0,7,10,3,10.6666666666667,0,16.2,0.3,-0.92,Dropout
2,1,0,1,100,37,37,161.9,0,0,0,1,1,0,59,0,0,5,7,0,0,0,0,5,7,0,0,0,16.2,0.3,-0.92,Dropout
2,1,0,3,140,34,34,140,1,0,0,0,1,0,33,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,2,1,1,133.1,37,38,178,1,0,0,1,1,1,23,0,0,6,8,6,13.3333333333333,0,0,6,7,5,12.8,0,9.4,-0.8,-3.12,Graduate
2,1,0,19,133.1,37,1,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.3333333333333,0,0,5,8,5,11.1428571428571,0,13.9,-0.3,0.79,Dropout
2,4,0,1,140,34,34,128,1,0,0,1,1,0,37,0,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
2,1,1,19,100,37,37,139,0,0,0,1,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
1,2,0,1,123,1,3,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.6666666666667,0,0,5,8,2,10.5,2,7.6,2.6,0.32,Dropout
2,1,0,19,133.1,37,37,139,0,0,0,1,1,0,49,0,0,6,8,6,12.1666666666667,0,0,6,8,6,14.4285714285714,0,12.4,0.5,1.79,Graduate
1,1,1,1,135,1,42,110,1,0,0,1,1,0,23,0,0,6,7,6,13.3333333333333,0,0,6,6,4,12.75,0,11.1,0.6,2.02,Graduate
1,1,1,1,132,1,1,136.6,1,0,0,1,1,0,19,0,0,6,7,5,11.4,0,0,6,10,3,11,3,7.6,2.6,0.32,Enrolled
2,1,0,1,120,37,37,161.1,0,0,0,1,1,0,47,0,0,6,9,6,12.1428571428571,0,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,1,130,1,2,130,0,0,0,1,1,0,28,0,9,18,36,17,13.0588235294118,1,6,12,15,12,12.3076923076923,0,15.5,2.8,-4.06,Graduate
1,1,1,39,140,1,38,140,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,0,6,15,4,10.5,0,15.5,2.8,-4.06,Enrolled
1,1,1,1,133.1,38,1,121,0,0,1,0,1,0,21,0,0,6,9,5,11.8333333333333,0,0,6,8,5,10,0,8.9,1.4,3.51,Dropout
1,1,1,39,120,2,1,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12.4,0,6,10,13,10,11.8,0,13.9,-0.3,0.79,Graduate
1,1,1,1,140,19,38,138.3,0,0,0,1,1,0,20,0,1,6,8,6,13.4285714285714,1,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled
2,1,1,1,133.1,37,37,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,Dropout
1,1,0,1,120,19,37,160,0,0,0,1,1,0,40,0,0,5,5,5,11,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,Graduate
1,1,1,1,125,1,1,114.5,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,0,6,8,6,14.4285714285714,0,11.1,0.6,2.02,Graduate
1,1,1,1,136,1,37,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,0,5,7,2,11.5,0,15.5,2.8,-4.06,Enrolled
1,1,0,1,133.1,3,38,121.7,0,0,0,1,1,0,31,0,0,5,5,0,0,0,0,5,7,0,0,0,13.9,-0.3,0.79,Dropout
1,1,1,1,120,5,5,115,0,0,0,1,1,0,30,0,1,6,9,2,15,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,Dropout
1,1,1,1,127,37,37,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11,0,7.6,2.6,0.32,Graduate
1,1,1,1,131,34,34,131,0,0,0,1,1,0,22,0,0,5,11,3,13.6666666666667,0,0,5,10,3,11.3333333333333,0,9.4,-0.8,-3.12,Dropout
1,1,1,1,127,19,37,126.3,0,0,0,1,1,0,19,0,0,6,8,6,12.8333333333333,0,0,6,8,6,13.3333333333333,0,15.5,2.8,-4.06,Graduate
1,1,1,1,132,1,37,127.1,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
1,3,1,1,137,1,38,138.4,0,0,0,1,1,0,19,0,0,6,8,6,15.125,0,0,6,7,6,13.4285714285714,0,11.1,0.6,2.02,Graduate
1,2,1,1,126,1,19,100,1,0,0,1,1,0,22,0,0,5,11,0,0,0,0,5,7,1,10,1,16.2,0.3,-0.92,Dropout
1,1,1,1,136,4,5,126.2,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,0,6,8,5,11,0,10.8,1.4,1.74,Graduate
1,1,1,1,124,1,1,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11,0,9.4,-0.8,-3.12,Graduate
1,1,1,39,137,1,1,124.5,0,0,0,0,1,0,26,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,39,140,5,41,140,0,0,0,1,1,0,23,0,3,7,12,3,14,0,1,6,12,1,14,0,12.4,0.5,1.79,Enrolled
1,1,1,1,131,19,19,125.1,0,0,0,1,1,0,18,0,0,6,7,6,12.3333333333333,0,0,6,10,5,10.8,4,16.2,0.3,-0.92,Enrolled
1,1,1,1,130,37,37,118.8,0,0,1,1,1,1,22,0,0,5,8,5,10.6666666666667,0,0,5,11,2,11,0,15.5,2.8,-4.06,Enrolled
1,5,1,1,136,3,2,125.2,1,0,0,1,1,0,19,0,0,5,9,5,11.8333333333333,0,0,5,9,5,14.7142857142857,0,12.4,0.5,1.79,Enrolled
1,1,1,1,133.1,1,19,95,0,0,0,1,1,0,20,0,0,5,14,0,0,0,0,5,5,0,0,0,11.1,0.6,2.02,Dropout
1,3,1,1,110,37,37,107.6,1,0,0,1,1,1,22,0,0,6,6,6,11.6666666666667,0,0,6,6,6,12.1666666666667,0,7.6,2.6,0.32,Enrolled
1,1,1,3,140,2,38,140,1,0,0,0,1,0,18,0,2,5,7,2,13,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
4,2,0,38,133.1,3,1,125.4,0,0,0,1,1,0,39,0,0,2,5,0,0,0,0,4,4,0,0,0,10.8,1.4,1.74,Dropout
1,1,1,1,141,19,1,128,0,0,0,1,1,0,18,0,0,8,8,0,0,3,0,8,8,0,0,3,10.8,1.4,1.74,Dropout
1,3,1,1,130,1,38,129.3,0,0,0,1,1,1,18,0,0,5,5,5,13,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Graduate
1,1,1,1,160,19,38,152,0,0,0,1,1,1,19,0,0,6,7,6,13.8571428571429,0,0,6,6,6,14,0,13.9,-0.3,0.79,Graduate
1,1,1,1,140,1,19,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.3916666666667,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,Graduate
1,1,1,1,150,34,19,152.8,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1,1,1,39,150,37,37,150,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate
1,1,1,1,133.1,1,1,112,0,0,0,1,1,0,19,0,0,6,7,6,12.1666666666667,0,0,6,6,6,12.1666666666667,0,12.4,0.5,1.79,Graduate
1,1,1,1,152,19,37,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,Dropout
1,1,1,19,133.1,1,1,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.3333333333333,0,0,5,9,2,16,4,16.2,0.3,-0.92,Dropout
