mol_id,log(IGC50-1),MWt,MolVol,VMcGowan,N_Atoms,N_Carbon,N_Ntrgen,N_Oxygen,N_Sulfur,N_Fluorn,N_Chlorn,N_Bromin,N_Iodine,N_Halogen,N_Bonds,N_FrRotB,F_SgleB,F_DbleB,F_TpleB,F_AromB,F_AFRBWF,N_Rings,N_AromR,N_AlipR,N_Pisyms,N_IsolLP,Herndon,X0,X1,X2,Kappa1,Kappa2,Kappa3,Wiener,T_RDmtr,Blbn_J,Blbn_MSD,SsCH3,SssCH2,SsssCH,SssssC,SdCH2,SdsCH,SdssC,SaaCH,SaasC,SaaaC,StCH,SddC,StsC,SsNH2,SssNH,SsssN,SdsN,SaaN,SddsN,StN,SsOH,SssO,SsO-,SdO,SddssS,SsSH,SssS,SdssS,SdS,SaaS,SsF,SsCl,SsBr,SsI,SHsOH,SHsNH2,SHssNH,SHsSH,SHCH_321,SHdCH2,SHdsCH,SHaaCH,SHtCH,AlHdrxl_-OH,ArHdrxl_-OH,Carbonyl_C=O,Ether___-O-,PriAmine_-NH2,PriAmAli_-NH2,PriAmAro_-NH2,SecAmine_>NH,TerAmine_>N-,ArNitrog_=N-,Nitrile_C#N,Thiol___-SH,Sulfide_-S-,Oxime___=N-O-,Hdrzine_>N-N<,Sulfoxde_>S=O,Nitro___-NO2,Sulfone_>S(=O)=O,Sulfite_-SO3<,Sulfate_-OSO3,AlCbxyl_-COOH,Ester___C(=O)OC,Amide___C(=O)N<,Thioamd_C(=S)N<,Isothcnt_-N=C=S,Carbmte_>NC(=O)O<,M_CX,M_NO,M_PRX,M_UB,M_HB,M_POL,M_RNG,M_NO2,M_NCS,H_AlAlco,H_AlAcid,H_Phenol,H_AlPyri,H_Nitrle,H_Nitro,H_MultiN,T_Rgrav,T_Rgeom,T_Radmax,T_Dipole,T_PSA,T_Grav3,IHB,PHB,HBD,HBA,HBDo,HBAo,HBDn,HBAn,HBDch,HBAch,HBDoch,HBAoch,HBDnch,HBAnch,ABSQ,ABSQon,MaxQ,MinQ,NPA_ABSQ,NPA_AQon,NPA_AQh,NPA_AQc,NPA_MaxQ,NPA_MinQ,NPA_Q1,NPA_Q2,NPA_Q3,NPA_Q4,NPA_Q5,NPA_Q6,EEM_AFon,EEM_AFc,EEM_AFpl,EEM_AFnp,EEM_MaxF,EEM_XFon,EEM_NFon,EEM_XFh,EEM_XFc,EEM_NFc,EEM_XFpl,EEM_NFpl,EEM_XFnp,EEM_NFnp,EEM_F1,EEM_F2,EEM_F3,EEM_F4,EEM_F5,EEM_F6,Pi_ABSQ,Pi_AQo,Pi_AQn,Pi_AQc,Pi_MaxQ,Pi_MinQ,Pi_Q1,Pi_Q2,Pi_Q3,Pi_Q4,Pi_Q5,Pi_Q6,Pi_AFPlc,Pi_AFMic,Pi_MaxFPl,Pi_MaxFMi,Pi_FPl1,Pi_FPl2,Pi_FPl3,Pi_FPl4,Pi_FPl5,Pi_FPl6,Pi_FMi1,Pi_FMi2,Pi_FMi3,Pi_FMi4,Pi_FMi5,Pi_FMi6,EqualChi,EqualEta,Elephity,N_Electr,PolarizG,PolarizM,N_IoAcAt,N_IoBaAt,FAnion,FCation,FUnion,FZwitter,QAvgNeg,QAvgPos,F_NLP,F_HBP
mol_607,0.51,185.02595,115.5,137.6,9,7,0,1,0,0,0,1,0,1,9,0,0.222222222,0.111111111,0,0.666666667,0,1,1,0,1,0,0.821379409,6.690234444,4.325698503,3.54605133,7.111111111,3.239669421,2,88,0.555555556,2.231651619,2.708012802,0,0,0,0,0,0.824166667,0,7.241643519,1.635625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13787037,0,0,0,0,0,0,0,0,3.244027778,0,0,0,0,0,0,0,1.37225,4.824868056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1.912375365,1.805341868,3.558081442,0.702409849,17.07,13.17889078,0,0,0,1,0,1,0,0,0,-0.518890644,0,-0.518890644,0,0,1.095797614,0.36872674,0.149696061,-0.36872674,2.699931477,0.518890644,1.043912292,1.136084971,0.305009876,-0.518890644,-7.97E-002,-0.261608363,7.68E-02,-0.02408316,9.78E-02,-7.19E-002,8.31E-02,6.17E-01,0.277349611,0.616608209,0.194248106,0.083101505,0.083101505,2.16E-002,0.107663553,5.33E-02,0.194248106,8.31E-02,0.107663553,5.33E-002,6.80E-002,1.25E-01,1.18E-01,8.49E-002,3.94E-002,2.22E-03,7.19E-01,3.36E-01,0,0.344560382,0.249701424,-0.335986419,-9.05E-002,2.36E-002,-1.85E-02,1.48E-02,-1.89E-002,0.00E+00,8.01E-01,5.96E-002,0.213649138,9.40E-01,0.110212767,0.141515595,8.32E-002,0.046746375,3.63E-02,0,1.72E-003,3.70E-002,4.11E-04,1.81E-02,7.52E-05,0,6.06E+00,0.738332204,24.89391816,90,15.46462246,15.0111504,0,0,0,0,1,0,0,0,0.222222222,0
mol_608,0.15,124.11535,94.5,121.87,9,7,0,1,0,1,0,0,0,1,9,0,0.222222222,0.111111111,0,0.666666667,0,1,1,0,1,0,0.821379409,6.690234444,4.325698503,3.54605133,7.111111111,3.239669421,2,88,0.555555556,2.231651619,2.708012802,0,0,0,0,0,0.614166667,0,5.536851852,-5.00E-003,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,9.992037037,0,0,0,0,0,0,12.19527778,0,0,0,0,0,0,0,0,0,1.41725,5.190180556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1.883788718,1.805341868,2.916722803,0.584415596,17.07,11.59120448,0,0,0,1,0,1,0,0,0,-0.519898874,0,-0.519898874,0,0,1.312611678,0.367860517,0.149760999,-0.367860517,3.392959747,0.519898874,1.038294783,1.553454826,0.353734883,-0.519898874,-0.323003531,-8.91E-002,0.167357138,-1.90E-01,0.142918025,-7.13E-002,0.097167406,7.79E-01,9.81E-002,0.778608444,1.28E-01,0.097167406,0.097167406,2.49E-002,0.127916938,7.26E-02,0.097167406,9.44E-04,0.127916938,7.26E-02,9.22E-002,1.32E-01,1.23E-01,6.49E-002,2.03E-002,2.99E-03,7.16E-01,3.36E-01,0,0.310446755,0.249747773,-0.335777969,-8.88E-002,1.40E-002,-6.43E-03,1.51E-02,-2.43E-02,0.00E+00,8.00E-01,0.209665294,0.215080267,0.78925425,0.110749886,0.141903209,8.34E-002,4.62E-002,3.58E-02,0.00E+00,2.26E-02,0.100707037,6.75E-003,5.19E-002,9.11E-04,0.00E+00,6.04E+00,0.863310557,21.13911216,64,12.47533475,12.07736256,0,0,0,0,1,0,0,0,0.222222222,0
mol_609,-0.06,166.1778,147,192.82,12,9,0,3,0,0,0,0,0,0,12,2,0.416666667,8.33E-002,0,5.00E-01,0.166666667,1,1,0,1,0,0.821379409,8.974691495,5.81239171,4.423982116,10.08333333,4.888888889,2.493074792,198,0.583333333,2.412695493,3.348450569,3.080486111,0,0,0,0,0.748287037,0,5.042314815,1.736203704,0,0,0,0,0,0,0,0,0,0,0,0,9.927691799,0,10.46501653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474447633,0,1.469664966,4.129305556,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2.347502125,2.266911751,3.701876926,1.462017489,35.53,12.94527257,0,0,0,3,0,3,0,0,0,-1.512392524,0,-1.512392524,0,0,2.128321361,0.868478726,0.152292478,-0.35508542,6.108503118,1.512392524,2.058223828,2.537886766,0.353228452,-0.559309977,-0.674126629,0.203384439,-0.240729589,-0.257213616,0.684422494,-0.741437817,8.77E-002,0.758083825,8.77E-02,0.758083825,1.23E-01,6.61E-002,1.07E-002,1.69E-02,1.23E-01,5.05E-02,6.61E-002,1.07E-02,1.23E-01,5.05E-02,4.45E-002,7.69E-02,9.55E-02,9.58E-02,6.15E-02,4.01E-02,1.52E+00,7.82E-01,0,0.737108646,0.227418345,-0.388376596,-0.132241213,2.25E-002,-2.78E-002,2.10E-02,2.61E-02,-7.60E-02,7.38E-01,3.26E-01,0.226258307,0.471831302,9.34E-002,0.127876761,9.88E-02,5.11E-002,4.06E-02,1.02E-02,7.91E-03,1.28E-01,1.32E-02,0.196514341,1.53E-03,8.24E-003,6.26E+00,5.88E-01,33.3295725,88,17.8938308,17.21856223,0,0,0,0,1,0,0,0,0.5,0
mol_610,0.08,124.11535,94.5,121.87,9,7,0,1,0,1,0,0,0,1,9,0,0.222222222,0.111111111,0,0.666666667,0,1,1,0,1,0,0.821379409,6.690234444,4.342535255,3.43006888,7.111111111,3.239669421,1.704142012,86,0.555555556,2.297255884,2.624669291,0,0,0,0,0,0.49537037,0,5.848425926,-0.356481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.987314815,0,0,0,0,0,0,12.3587037,0,0,0,0,0,0,0,0,0,1.4555,5.053041667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1.810050719,1.749779528,2.731091776,0.768306921,17.07,11.59372461,0,0,0,1,0,1,0,0,0,-0.532273591,0,-0.532273591,0,0,1.381592117,0.352521891,0.152599152,-0.352521891,3.450595246,0.532273591,1.043887847,1.61226079,0.390387664,-0.532273591,-0.325679978,-4.98E-002,-0.139423518,2.50E-01,-4.04E-002,-0.075144979,9.72E-02,0.778499707,9.83E-02,0.778499707,1.30E-01,9.72E-002,9.72E-002,2.49E-02,1.30E-01,7.21E-002,9.72E-002,1.08E-03,1.30E-01,7.21E-02,0.091532001,1.35E-01,0.120053346,6.26E-002,0.023242754,3.01E-03,0.915681274,3.49E-01,0,0.476805115,0.244594312,-0.349478147,-0.10260676,4.18E-002,-2.18E-002,-5.80E-03,-1.13E-02,0.00E+00,7.95E-01,0.203189382,0.210126973,0.777004078,0.104665607,0.13818608,9.02E-002,5.13E-002,3.58E-02,0.00E+00,1.70E-02,9.59E-002,1.02E-02,6.94E-02,1.48E-05,0.00E+00,6.05E+00,0.863466268,21.16870869,64,12.48973562,12.07736256,0,0,0,0,1,0,0,0,0.222222222,0
mol_611,0.72,178.23248,182,241.37,13,11,0,2,0,0,0,0,0,0,13,4,0.461538462,7.69E-002,0,4.62E-01,0.269230769,1,1,0,1,0,0.821379409,9.518661569,6.363703305,4.790781552,11.07692308,6.453333333,4.152249135,294,0.769230769,2.034323584,4.399883448,2.123857727,2.943243339,0,0,0,0.829189421,0,7.154111867,1.515640301,0,0,0,0,0,0,0,0,0,0,0,0,5.429960317,0,10.33733036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23547633,0,1.394259102,5.18446542,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3.05496347,2.989132189,5.149185067,1.962411059,26.3,13.29533716,0,0,0,2,0,2,0,0,0,-1.043841937,0,-1.043841937,0,0,1.915181077,0.62632512,0.149659185,-0.36917735,6.975610389,1.043841937,2.862588038,3.069180414,0.342140911,-0.57160198,-8.77E-004,-0.631233562,9.32E-02,0.245222623,-4.97E-01,0.471223861,6.79E-002,0.735609065,6.79E-02,0.735609065,8.66E-02,5.73E-002,1.06E-02,1.47E-02,8.66E-02,4.29E-02,5.73E-02,1.06E-02,8.66E-02,4.29E-02,4.57E-02,7.36E-02,7.84E-02,6.27E-02,4.83E-02,4.55E-002,1.117349431,5.53E-01,0,0.564397741,0.239107451,-0.361870339,-0.111272067,0.040530938,-5.07E-002,0.042081071,2.68E-02,-6.91E-002,7.46E-01,2.85E-01,0.233777536,0.677433314,0.102836628,0.135085999,8.17E-002,4.35E-002,4.43E-02,1.12E-02,1.12E-02,1.47E-01,2.32E-03,6.80E-002,4.30E-03,2.53E-02,5.92E+00,5.09E-01,34.41674003,96,21.90871463,20.26578817,0,0,0,0,1,0,0,0,0.307692308,0
mol_612,0.16,185.56748,122.5,143.2,12,7,1,3,0,0,1,0,0,1,12,0,0.333333333,0.166666667,0,0.5,0,1,1,0,1,0,0.821379409,9.137828202,5.66390246,4.888161991,10.08333333,4.296875,2.25,186,0.416666667,2.573806662,3.084663923,0,0,0,0,0,0.375462963,0,4.084691358,-0.249197531,0,0,0,0,0,0,0,0,0,-0.643240741,0,0,0,0,31.00549383,0,0,0,0,0,0,0,5.537901235,0,0,0,0,0,0,0,0,1.563166667,4.102365741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,0,3,0,1,0,0,0,0,0,0,1,0,2.202623602,2.088327348,3.035960085,1.820398626,62.89,13.28975745,0,0,0,3,0,3,0,0,0,-1.252951913,0,-1.252951913,0,0,2.066260133,0.966287783,0.289400419,-0.394218504,3.536630337,1.663889909,0.878612376,0.91889344,0.410937996,-0.480833049,-0.513816028,-3.86E-002,0.337228323,-2.45E-01,0.171000463,-0.240037711,0.267946786,0.464273002,0.468656145,0.464273002,0.20070936,6.79E-002,0.065959354,1.70E-02,8.65E-002,3.72E-02,2.01E-01,6.60E-02,8.65E-002,3.72E-002,5.45E-02,9.08E-02,1.18E-01,1.16E-01,6.58E-002,3.67E-003,1.98E+00,1.34E+00,0.154428054,0.375433296,0.540408996,-0.449506324,-9.23E-002,-0.240126811,-5.69E-03,9.93E-003,-2.69E-02,0.00E+00,4.44E-01,6.23E-002,0.157292639,9.24E-01,9.54E-002,0.112181367,9.47E-02,8.18E-002,5.96E-02,0.00E+00,4.77E-03,3.21E-002,9.70E-03,2.48E-02,1.08E-03,0.00E+00,6.90E+00,0.587238773,40.54683455,94,15.59629648,15.87693004,0,0,0,0,1,0,0,0,0.583333333,0
mol_613,0.2,186.59579,143.5,171.29,12,8,0,3,0,0,1,0,0,1,12,1,0.416666667,8.33E-002,0,5.00E-01,0.166666667,1,1,0,1,0,0.821379409,9.137828202,5.701907263,4.632239674,10.08333333,4.296875,2.040816327,190,0.583333333,2.523360081,3.200378765,1.408695988,0,0,0,0,0.570925926,0,2.957175926,0.313595679,0,0,0,0,0,0,0,0,0,0,0,9.293657407,4.774914021,0,10.34279431,0,0,0,0,0,0,0,5.616018519,0,0,2.682194444,0,0,0,0.758663998,0,1.488831633,2.773666667,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,2.237719605,2.166666667,3.635947663,1.376722582,46.53,13.28094847,1,1,1,3,1,3,0,0,0.493842281,-1.679553186,0.493842281,-1.679553186,0,0,2.073584527,0.857098189,0.218400252,-0.359164203,5.219333512,1.679553186,1.743120772,1.76328172,0.493842281,-0.654258235,-0.349607974,-0.716019652,1.119984623,-0.426911493,-0.616265886,0.35756032,0.086558497,0.553790842,0.272402165,0.553790842,0.185843668,6.11E-002,9.86E-003,8.71E-02,1.13E-01,3.50E-002,0.185843668,9.86E-03,0.113253903,3.50E-02,3.99E-002,7.65E-02,1.09E-01,0.104098609,6.97E-002,0.031370236,1.26E+00,0.681491224,0,0.48934658,0.22989871,-0.375305596,-0.109683786,1.40E-003,1.65E-002,3.08E-02,-3.79E-03,-6.98E-002,7.23E-01,5.34E-02,0.234882339,9.12E-01,9.98E-002,0.131479192,9.12E-02,4.76E-002,4.13E-002,1.06E-02,8.65E-04,2.96E-02,3.06E-02,2.23E-02,1.82E-04,5.82E-05,6.46E+00,5.44E-01,38.36734941,96,17.47759853,17.33150104,1,0,0.596099862,0,0.403900138,0,0.596099862,0,0.466341655,3.37E-002
mol_614,1.23,170.2123,147,210.45,13,12,0,1,0,0,0,0,0,0,14,0,0.142857143,7.14E-002,0,7.86E-01,0,2,2,0,1,0,1.301855562,9.259148545,6.325698503,5.335128371,9.551020408,4.022160665,1.775147929,224,0.461538462,2.043901674,3.166329267,1.954537037,0,0,0,0,0.928240741,0,11.94305178,1.83962963,2.159907407,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84130008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625058673,0,1.438375,7.368465136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2.203472863,2.151097147,3.202132249,0.937421777,17.07,13.16464248,0,0,0,1,0,1,0,0,0,-0.536031034,0,-0.536031034,0,0,1.497257457,0.364293836,0.150545053,-0.364293836,4.954889186,0.536031034,2.088222872,2.33063528,0.28273648,-0.614936388,-0.131873848,0.107309285,-0.490557739,0.39843585,-3.96E-003,-0.264287329,6.01E-02,0.791183709,6.01E-02,0.791183709,9.42E-02,6.01E-002,6.01E-02,1.54E-02,9.42E-02,4.47E-02,6.01E-02,6.01E-02,9.42E-02,4.47E-02,5.37E-02,8.81E-02,1.09E-01,1.02E-01,0.068397018,2.93E-002,0.824995042,3.48E-01,0,0.477443045,0.242059916,-0.347551996,-0.100165524,4.74E-002,-4.50E-002,2.62E-02,-2.50E-02,1.13E-03,8.84E-01,9.29E-01,0.206274475,0.179911949,6.48E-002,0.107792626,1.18E-01,9.36E-002,5.20E-002,3.02E-03,5.07E-02,1.12E-01,1.61E-01,0.067926185,3.54E-002,5.08E-003,5.95E+00,5.35E-01,33.10305257,90,21.27250373,21.4153956,0,0,0,0,1,0,0,0,0.153846154,0
mol_615,1.12,170.2123,147,210.45,13,12,0,1,0,0,0,0,0,0,14,0,0.142857143,7.14E-002,0,7.86E-01,0,2,2,0,1,0,1.301855562,9.259148545,6.325698503,5.335128371,9.551020408,4.022160665,1.775147929,224,0.461538462,2.048444076,3.166329267,2.052496221,0,0,0,0,0.904537037,0,11.80471844,1.974444444,2.198703704,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73176682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605466837,0,1.431430556,7.41405017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2.210105478,2.151097147,3.449093568,0.993948827,17.07,13.16464248,0,0,0,1,0,1,0,0,0,-0.535889015,0,-0.535889015,0,0,1.491677762,0.365623006,0.150279719,-0.365623006,4.938427458,0.535889015,2.088894786,2.313643658,0.286215462,-0.615946173,-9.69E-002,-0.100301567,1.46E-02,0.063288206,-5.01E-01,0.421653617,6.02E-002,0.791099449,6.02E-02,0.791099449,9.42E-02,6.02E-002,6.02E-02,1.54E-02,9.42E-02,4.46E-02,6.02E-02,6.02E-02,9.42E-02,4.46E-02,5.36E-02,8.85E-02,1.08E-01,0.101474307,7.07E-002,2.99E-002,8.31E-01,3.47E-01,0,0.484250142,0.24181487,-0.346985688,-9.89E-002,4.15E-002,-3.96E-02,3.50E-02,-3.43E-02,1.13E-03,0.882342546,9.29E-01,0.203973981,0.175824865,6.34E-002,0.108581581,1.18E-01,9.33E-002,5.22E-002,3.12E-03,5.12E-02,1.12E-01,1.60E-01,6.95E-002,3.56E-002,4.95E-03,5.95E+00,5.35E-01,33.10502379,90,21.27157014,21.4153956,0,0,0,0,1,0,0,0,0.153846154,0
mol_616,1.71,206.2456,161,239.82,16,15,0,1,0,0,0,0,0,0,18,0,5.56E-002,5.56E-002,0.00E+00,8.89E-01,0,3,3,0,1,0,1.907183926,10.95781916,7.898178148,6.724587794,11.11111111,4.704,1.966049383,388,0.4375,1.787808401,3.58236421,0,0,0,0,0,0.92537037,0,18.10751181,0.758611111,4.477685185,0,0,0,0,0,0,0,0,0,0,0,0,0,11.06415486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478058673,11.47998065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,2.500024411,2.452677109,3.756658077,1.008149415,17.07,14.25543688,0,0,0,1,0,1,0,0,0,-0.530637634,0,-0.530637634,0,0,1.695102906,0.365321823,0.150301737,-0.365321823,4.805022299,0.530637634,2.112008688,2.162375978,0.290502462,-0.530637634,6.71E-002,-0.387987743,1.49E-01,-0.136583684,5.02E-002,-1.48E-002,5.11E-02,8.19E-01,5.11E-02,0.818824771,6.64E-02,5.11E-002,5.11E-02,1.32E-02,6.64E-02,4.00E-02,5.11E-02,5.11E-02,6.64E-02,4.00E-02,5.01E-02,8.16E-02,9.49E-02,9.21E-02,7.90E-02,4.82E-02,7.73E-01,3.44E-01,0,0.429188611,0.242344319,-0.34430268,-9.41E-002,3.69E-002,-3.45E-02,1.53E-02,-1.58E-02,4.83E-03,8.85E-01,9.35E-01,0.231402561,0.154999789,6.48E-002,0.107354109,9.49E-02,7.97E-002,6.62E-02,1.74E-02,5.43E-002,1.00E-01,1.05E-01,9.03E-002,8.28E-002,1.14E-02,6.00E+00,4.54E-01,39.5762333,108,25.49013141,26.874147,0,0,0,0,1,0,0,0,0.125,0
mol_617,0.11,138.12372,105,138.4,10,7,0,3,0,0,0,0,0,0,10,0,0.3,0.1,0,0.6,0,1,1,0,1,0,0.821379409,7.560477932,4.753218858,3.935632246,8.1,3.408284024,1.75,113,0.5,2.424438128,2.752776376,0,0,0,0,0,0.481203704,0,4.211481481,-0.539722222,0,0,0,0,0,0,0,0,0,0,0,17.73861111,0,0,10.10842593,0,0,0,0,0,0,0,0,0,0,5.267902778,0,0,0,0,0,1.47225,3.898736111,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,1.917724311,1.846618531,2.949511555,0.656773193,57.53,11.96633439,2,3,2,3,2,3,0,0,0.94283248,-1.800842077,0.94283248,-1.800842077,0,0,2.106065544,0.864158938,0.218371402,-0.353975953,5.306402616,1.800842077,1.779199618,1.726360921,0.471529472,-0.647643397,-0.478304508,-0.161393037,0.79522249,-0.835762687,0.328981542,-3.67E-002,0.114829907,5.90E-01,0.114829907,0.590041805,0.108883336,7.64E-002,1.91E-002,1.09E-01,9.91E-02,5.84E-002,7.64E-02,1.91E-02,9.91E-02,5.84E-02,5.66E-02,9.80E-02,1.08E-01,9.44E-02,7.36E-002,1.65E-02,1.12E+00,6.57E-01,0,0.459551986,0.239199438,-0.363453096,-0.102363613,1.93E-002,1.95E-002,-2.57E-02,-3.28E-02,0.00E+00,7.65E-01,0.332332545,0.218518893,0.352319661,0.102979659,0.137274554,9.63E-002,5.53E-002,3.28E-02,0.00E+00,6.34E-02,8.73E-002,1.81E-01,4.55E-02,4.33E-003,0.00E+00,6.18E+00,0.678634023,28.15641816,72,13.57482629,13.55989606,2,0,0.570075062,0,0.429924938,0,0.570104965,0,0.457010497,0.142989503
mol_618,0.28,138.12372,105,138.4,10,7,0,3,0,0,0,0,0,0,10,0,0.3,0.1,0,0.6,0,1,1,0,1,0,0.821379409,7.560477932,4.736382105,4.063836075,8.1,3.408284024,1.991111111,115,0.5,2.375534771,2.816617357,0,0,0,0,0,0.481203704,0,3.767592593,-4.84E-002,0,0.00E+00,0,0,0,0,0,0,0,0,0,17.6912037,0,0,10.10842593,0,0,0,0,0,0,0,0,0,0,5.184569444,0,0,0,0,0,1.47225,4.069402778,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,1,3,0,0,0,0,0,1,0,0,0,0,1.97461607,1.889444363,2.911730812,0.655117187,57.53,11.96396881,1,1,2,3,2,3,0,0,0.940692625,-1.80968526,0.940692625,-1.80968526,0,0,2.022338923,0.886082367,0.218244624,-0.354032391,5.413263149,1.80968526,1.771408325,1.832169564,0.470459552,-0.653503992,-0.801770276,0.733606527,-8.79E-002,-0.959306826,1.33E+00,-0.838712595,0.114813693,0.590024886,0.114813693,0.590024886,0.108899935,7.64E-002,1.91E-002,1.09E-01,9.91E-02,5.84E-002,7.64E-02,1.91E-02,9.91E-02,5.84E-02,5.65E-02,9.77E-02,1.10E-01,9.47E-002,6.01E-002,1.64E-02,1.08E+00,6.35E-01,0,0.447760392,0.239509678,-0.360989995,-0.101844673,8.34E-003,4.98E-004,-6.79E-03,-1.81E-02,0.00E+00,7.95E-01,0.339574835,0.208026249,0.344724335,0.100582668,0.135459487,9.80E-002,5.31E-002,3.34E-02,0.00E+00,6.24E-02,8.44E-002,7.77E-02,5.22E-02,1.10E-01,0.00E+00,6.18166106,0.678613296,28.15516118,72,13.559107,13.55989606,2,0,6.84E-002,0,9.32E-01,0,0.068403462,0,0.506840346,0.193159654
mol_619,0.11,138.12372,105,138.4,10,7,0,3,0,0,0,0,0,0,10,0,0.3,0.1,0,0.6,0,1,1,0,1,0,0.821379409,7.560477932,4.736382105,4.041893992,8.1,3.408284024,1.991111111,117,0.6,2.329991447,2.894439113,0,0,0,0,0,0.596388889,0,3.878425926,-0.147685185,0,0,0,0,0,0,0,0,0,0,0,17.59561036,0,0,10.07726002,0,0,0,0,0,0,0,0,0,0,5.223869615,0,0,0,0,0,1.430583333,4.066416667,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,2.028911432,1.941648784,3.256788352,0.814500562,57.53,11.96396881,1,2,2,3,2,3,0,0,0.942121205,-1.80819169,0.942121205,-1.80819169,0,0,2.075289853,0.881791487,0.218344239,-0.367918517,5.301382162,1.80819169,1.774230461,1.718960011,0.471066782,-0.652598596,-0.52457503,-0.143694238,1.062446882,-1.191289875,0.2785198,0.298184771,0.114665577,0.590009153,0.114665577,0.590009153,0.108881372,7.64E-002,1.91E-002,1.09E-01,9.90E-02,5.72E-002,7.64E-02,1.91E-02,9.90E-02,5.72E-02,5.61E-02,9.81E-02,1.13E-01,8.55E-02,5.91E-002,2.51E-02,1.08E+00,6.39E-01,0,0.437384497,0.2405528,-0.357995028,-9.99E-002,7.18E-003,-7.36E-03,5.12E-02,-1.30E-02,-5.59E-02,7.54E-01,3.09E-01,0.235425864,0.362336447,0.104572849,0.137853698,8.16E-002,4.29E-002,4.18E-02,9.16E-03,6.19E-02,8.82E-02,1.78E-01,3.43E-02,9.72E-003,6.15E-03,6.18E+00,6.79E-01,28.13046101,72,13.56300456,13.55989606,2,0,0.142252167,0,0.857747833,0,0.142256157,0,0.514225616,0.185774384
